9c:vcvccvccv.	0.014998594
2n:3.	0.025390627
9c:dd.	-0.14468168
9c:Cv.	-0.12409059
2n: Ö	0.004387606
9c:cccc?	-0.1387336
2p:13	-0.029657561
9c:ccc.Cvcvc	0.028324243
1a:u	0.052489743
1a:M	-0.02959717
9c:ccccvccv.	-0.102528535
9c:cvcvcccccccvc.dddd-cv	0.011142701
9c:cccvcvcvc.cvcvccccvcvcv	0.028264752
2p:ız	0.0034449603
2p:ır	-0.016389944
9c:vccccccccccc.	0.019723576
9c:Cccvccvc-cv.	0.02137819
9c:dd.dd-v	-0.045745548
9c:vcvccvccvc.Cv	0.010473343
1b:G	0.019349873
9c:cvccvccvccvcvccvc.	0.00822629
1a:e	0.02349658
2p:ek	-0.070804656
2p:aç	0.022545632
2n: ö	0.020311061
2p:es	0.01828612
1a:m	0.08032174
1b:7	-0.022977475
9c:vccvccv.Cvc	0.019734934
9r:dd-cv	-0.026815712
2n:74	0.016312119
1:false	0.12188243
9r:dddd-	-0.0112872105
9r:dd-cvcv	-0.059918687
2p:8,	0.029390357
2n:dü	0.02097626
2n: T	0.0033565965
9c:cccvccccvcvc.	0.008414773
2p:an	-0.026112841
2p:am	0.079723805
2p:ip	0.024110164
1a:ç	-0.07713948
2n: d	-0.13939069
2n:25	-0.029955916
2n:Çi	0.01232386
2p:01	-0.021502007
9c:ccccccccvccc.	-0.29704073
9c:VCCVC.	0.0701111
9c:cvcccvccvcvc.	0.11031601
9c:ccvccvccvc.	0.029559046
9c:cvcvcvcvcvc.	-0.09963417
2n: u	0.021491434
2n:Ün	0.029744042
2p:3E	-0.038581997
9c:cvcvcvccvc?	0.026560204
9c:vccvccv.	-0.094857335
9c:ccccvcvccv.	0.05359195
9r:ccc	-0.025113303
2n: e	0.020757863
2p:5)	0.015025584
2n: U	0.13254191
9r: Ccccvcc	-0.07840678
9c:cccvcccccv.	0.029372701
9c:cc.Cvc--	-0.08122176
2n:Ga	0.019349873
1a:ş	0.005348796
9c:cccvcvcccccccvc?	0.08030364
2n:Ay	0.02936944
9c:cvccvccvcvc.	0.08128237
9c:cvcvcc.	0.028276447
1b:6	-0.01634642
9c:cvcvcvccccvc.dd	0.027209658
2p:et	0.042995017
2p:er	-0.018844703
1b:8	-0.027096974
1b:0	-0.06520607
9c:dddd-ddddV.	-0.038581997
9c:Cccccc.Cvcvcvc	0.027121376
9c:cvcvcccv.	-0.17532383
2n: ç	0.062093876
9c:vccv.Cv	0.0053878166
1a:V	-0.025624992
9c:cvcvcvc?	-0.1414155
9c:ccc.Cccccccc	0.024247814
9c:cvcccccvc.	0.054317314
9c:cvcccvcvcvc.	0.0287833
9c:cccccccvccvc.	-0.12610282
9r:cccvc	0.026888361
9c:ddd-ddd.	-0.03549117
1a:t	-0.013122546
1b:N	-0.032477256
9c:cccc.	0.1166758
1b:P	0.027806368
1a:v	0.0066282433
9r:d.d	0.021472318
2p:el	0.008726284
9c:cvcvccvcvc.	0.05842815
9r:Vcccvc	0.02937405
9c:cccvccccv.dddd	0.026216641
9c:ccccvccvccvc.	0.038208745
9c:vccv.--	6.736256E-5
2p:se	0.07946795
9c:vccccvc.dd	0.021437343
9r:C.-	-0.026699655
9c:ccc-	0.014238257
9c:cvccvcvcvcvc.	0.02047053
2p:re	0.052620526
2p:rd	-0.04190629
2n:ye	-0.042110186
7c:true	-0.025167948
9c:cvcccc.	0.01159591
2p:rk	0.053701147
2p:nç	0.023614444
2p:iz	0.11450883
9c:cvccvdd.d	-0.028428491
9r:cc	-0.032902576
9c:cvccv.	-0.03680998
2n:Sa	-0.010753367
2p:Tl	-0.028093364
9c:cvccvcvccv.	-0.0803089
9r:d-cvc	-0.02457226
9c:Cccc.Cvccvcvc	0.0049031153
9c:ccccccccccv.	0.023612082
2p:DM	-0.02959717
9c:ccccccccvccvc.	0.07204338
2p:tı	0.013524471
9c:ccc.Cccc	0.023627039
9c:cccvcv.	0.0012402013
9c:C...	-0.047036465
2n:da	-0.03455359
2p:50	-0.029964799
9c:Cvccvcv.	0.048389245
9c:Cvccvccvcvcv.dd.	-0.0027080216
9r:Cvcv	0.028617086
9c:cvcccccvcvcvc.dddd	0.028471565
9c:cccccvccv.	0.13110906
2n:ıI	0.027808953
9c:Ccvc-cvc.	0.020153057
2p:51	-0.019769458
2n:30	-0.07137616
9c:d.ddd.ddd.ddd.-	-0.027096974
2n: B	-0.07840678
9c:ccccvcvcvc.cccc	0.018205598
2p:ey	0.05638398
9c:ccccccv.dddd	0.028219994
1b:9	0.021472318
9c:vccvcvccv.	0.028231688
2p:ne	0.11156588
9c:ccccccvcvc.	-0.1575819
9c:ccccccvccv.dd	0.018690297
9c:Cccccccc.dd.dd-v	0.012581956
9c:vcccvcvc.Cvcv-	0.026881838
1a:k	0.15140371
2n:Ba	0.028066598
1b:A	0.04559609
2p:sh	-0.043000076
1b:5	-0.027007343
2n:Be	0.012737373
1a:o	0.029556122
2n:Bi	-0.05361129
9c:cvcvccvccvccvcvc.	0.023421463
2n:İs	0.02937405
2n: k	0.01715399
2p:nu	0.0022498611
2n: s	-0.07538433
9c:Cvc.	-0.22141124
9c:cvccccvc.	0.03196005
9c:cvccvcvccvc.	0.026893308
9c:-...	0.09659316
9c:cvcvcccvcvc.	0.022428222
9r:dddd	0.013247371
9c:cvcccccv.	0.027790397
9c:ccc.	0.010549808
9c:CC.	-0.02959717
2p:04	-0.016462252
2p:ak	0.08941408
9c:vccvccvc.	0.07297241
9c:cccvccccv.	0.01633045
9c:Ccvccccccc.	0.02082815
2n:Si	0.029509002
9c:vccccccc...	0.011353562
2n:Se	-0.060579944
9c:cccccccccvcvccccv.	0.017466065
2n:Ki	0.026881838
9r:Cccvcvc-	0.022188684
9c:Cvcv.	0.025972605
2n:Bu	-0.0421103
2n: c	0.027995748
9c:cvcvccvc.	-0.0048996285
2n: g	-0.11375356
9c:cccvccv.dddd	-0.16408136
9r:Cvccvc	0.032870412
9c:Cvccvcv-cv.	0.07727567
9r:Cccccvcccvc	-0.037332125
9c:cccv.Cvc	0.028613262
9c:ccccccvccv.	-0.08198041
2n: ü	0.024119949
9r:dddd-dd.dddd-	-0.037482597
2n:Fo	-0.057316605
9c:cvcccvccv.Ccccvc	0.0128438715
1a:s	0.046498913
9c:vcvccv.cvcvccv	0.018463131
1a:p	0.056549184
2p:ro	0.029556122
2n: f	0.0098638125
2p:ap	0.032439016
2p:90	-0.038532853
9c:cvcvcvcv.Cvcvcvcvc	0.024174491
9c:ccccv.cvcvccvc-vc-	0.027487095
2n: v	-0.092603534
9c:cvccvccvccvccvcvc.	0.03787013
2p:ez	0.08653355
9c:cvcvcv--	0.015951125
9c:ccccvccvcvcvc.	0.028223028
2p:II	-0.07445665
9c:cccccvccvccvc.	0.0021702405
9c:Cccvc.	0.02693863
9c:vcvccv.	0.05575488
9r:--	-0.04862687
1a:f	0.014259398
1b:B	-0.008568056
9c:cvccvccvcvccvc.	0.019471103
1b:F	-0.057316605
9c:cvcvcccvccv.	0.051007297
2n: p	0.00566604
9c:ccccvcvc.	-0.07414052
9r:Cvcvcvcvc	0.024174491
9c:Cvccc.	0.028300963
9c:cvccvccvccvccvc.	0.0133566875
9r:d.dddd	-0.02695786
1a:n	0.0033770427
2n:Br	0.02855602
9r:ccccccccc	0.023994893
1a:l	-0.0020092
9c:cvcvccccvc.Cv	0.025564715
9c:VV.	-0.05792456
1b:H	0.028613262
9c:cvcvccvcvc.d	0.027390942
2p:03	-0.028163988
9c:cccccc.	0.11072839
2p:rt	-0.040042166
2p:ay	-0.025113303
2p:az	0.050496843
2p:at	-0.042030342
9r:Cvcvcvc	0.027121376
9c:vcvccvcvc.	0.04864014
2n:75	-0.01105948
9c:cccvcccvc.	0.025661767
9c:cvccv?	-0.15198748
2n:So	0.0042374693
9r:-	-0.04241619
2p:05	-0.028101573
9c:Cccv- C.Cvcv-	-0.025624992
2p:09	0.058132384
9c:Ccvcvc.Ccvcccccc	0.027806368
2p:06	-0.039296344
9r:dddd-cv	0.039581537
2p:l(	-0.048694234
2p:’e	0.027307834
2p:lı	-0.04151696
9c:-dd.dd.dddd	-0.016462252
2n: o	0.029308487
2p:rz	-0.122838244
9c:cccvcvccvc.	0.044792905
2n: m	-0.050232448
9c:cvccccc.	0.029983131
2p:08	-0.048769806
9c:vccvcvcvc.	-0.096959874
1b:Ç	-0.03769863
1b:C	0.028950978
1b:D	0.024247814
9c:cvccvccvc.	0.05464963
2n:Sp	0.019533854
2n:Bo	0.017793547
1a:i	0.093729936
9c:cvcv.	-0.04352121
9c:-C.C.--ccc	-0.029902723
2n:Y.	-0.01637476
1a:a	0.1674186
2p:üç	-0.050612114
2p:17	-0.03511409
9c:cccvccv.Cvc	-0.18416514
9r:Cvcc	0.025201809
2n:An	0.01622665
9c:cccccccc.	0.06862889
9c:Vcccc.	0.06928003
9c:cvccvcv.	-0.048774324
9c:cvcvccvcvcvc.Cccvcvc-	0.022188684
9c:cvcvcvcvcvcvccvc.	0.0034953486
2n: H	0.05380045
2p:il	0.041012466
9c:ccccccv.Cvc	0.023907512
9c:cccvcvcvcvc.	0.01574881
9c:cvcvccvcvccvc.	0.0050875507
9r:Cvcvccccv	0.017793547
2n: a	0.040061176
2n: 8	-0.03081533
9c:-dd.	0.054935392
9c:vccvccvcvc.Cvcc	0.025201809
9c:dd.d-cv	-0.023614107
2n: X	0.029709967
2n: h	0.028252043
2p:ar	0.09796144
9r:vccccv	0.0060112905
9c:cvcvccccvccvc.	0.028074695
9c:cccccccccvc.	-0.094236225
9c:cvccccv.	0.026310656
2p:21	-0.026365537
9r:cvcccv	0.025810663
2p:ef	0.045988124
9r:cvcvccccvcvcv	0.028264752
2p:ın	0.054788627
2p:de	-0.011995928
9c:vcvcvcvccvcvc.	0.028114619
9c:vccvcvccvccvc.	-0.15223074
2p:du	-0.0075803306
1b:L	-0.025624992
9c:cvcvc?	0.04901328
9r:cccccccccc	0.027346633
rcc:true	-0.03256576
2p:10	0.021487724
9r:ccccc	0.027047154
9c:VVV.	-0.01653209
1a:ü	0.10226458
9c:ccccvccccv.	0.029009007
2n:Da	0.024247814
9c:Cvcvcv.	0.028977856
9c:Vcccc.Cvcvccvcv-	0.015738238
9r:ccccccccccc-cc-	0.026855748
9c:cvccccvccv.	-0.16102675
9c:d-ddd.dd	-0.01105948
1b:true	-0.006449513
9c:ccccccccccc.	0.018696595
2n: A	0.0048641115
2p:is	0.028212795
9c:ccccvccccccvc.	0.05141485
2p:şl	-0.023654588
9c:cvcvc?V.C.-	-0.026699655
9c:cvcvccvccv.	-0.09795695
9c:ccccccvc.	0.054035265
9c:cc?	0.025011975
2p:3)	0.057736527
9c:ccccv.dddd	0.019214021
9c:cvcccvcvc.	0.029448275
9r:Cvc--	-0.08122176
1b:Ü	0.029744042
9c:cccv.Cvccvcv	0.012136953
2n: Z	0.13344203
9r:Cvccvcv	0.012136953
1a:8	-0.107154205
2p:ri	0.05660024
9r:Cccccccc	0.024247814
2p:ün	-0.03263188
2n:fa	0.026888361
9c:dd.dd-cv.	-0.1974909
2n:ve	0.029431967
9r:Cvcccvcccvc	-0.1537414
1b:Ş	0.029845031
1b:s	-0.030968724
9c:vccv.dd.dd.dddd	-0.0430039
9c:cccccvccvccvc.dd	0.016312119
2n:),	-0.048694234
2p:un	-0.032136947
9c:cvcvccvccvcvc.	0.0043552127
9c:cvccccccv.	0.028927699
9c:cccvcvccv.	0.027354956
9r:Cvcccc	0.029509002
9c:-d.Cccccc	0.01622665
9c:Cccvccvcv.	0.028707841
1b:S	-0.04475264
2n:ik	0.024900867
9c:vccccvccvc.cccccv-	0.022140888
9c:ccc.vcccc-	0.025035705
2n:7'	-0.028230114
9r:Cvcvccvcv	0.026938068
9c:cvcv?	0.0049087387
1a:z	0.023473743
9r:dddd-cc	0.020687014
9c:vccvcvcvcvc.Cvccvcc	0.012066102
9c:cvccvcvccvccvc.	-0.10925417
9c:ccccvc.	0.0452234
1b:3	-0.034368936
2p:ki	-0.14181902
9c:vcvcvcvc.Ccc.	-0.010731885
9c:cvccvccc.	0.026733391
2n:Lo	-0.025624992
9c:cvccvcv.Cv	0.022203416
2p:19	-0.03217845
9c:vccvcvcvccv.	-0.22908433
1b:ç	0.028264752
9c:cvcvc.Cvccvccv	-0.09458452
9c:ddd-cvc.	-0.3030029
2n: Ü	-0.039526545
9c:cvcvcvc.	0.019509211
9c:vccv.Vccv	0.029744042
9c:cccccccv.	0.04593459
2n:00	-0.057634417
2p:ku	0.028977856
1a:S	-0.01637476
2n:ha	0.028004633
1b:İ	0.02937405
9c:ccccvcccvcvc.	-0.31562984
9c:cvccvccvccvc.	0.029830974
1b:1	-0.0344553
9c:ccvcvc.	0.026787372
9c:cvcvcvcvccvc?	0.02570675
9c:vcvc.Cvccc	0.019027676
9c:Cvcccc-cvc.	0.026064709
9c:vcvcvccv.	-0.08451421
9c:cccvcvccv.Cvc	0.027286692
9c:cvcvcvcvc.dddd	0.043198794
2p:ti	0.06762553
2n: J	0.03617076
9c:cvcvc.vccvcc	0.021245938
9c:ccccvcvccv.dd.	-0.0030416884
11u:true	-0.0071923397
9c:vccvcvccv.Cvcvccv	0.01318856
2p:bu	-0.043477345
2p:of	-0.048508
9c:cvcccvcv.	0.028787576
2p:ok	0.049717948
9r:Cccccc	0.01622665
9c:cvcvccv.	0.10266562
9c:C.C.-C.V.-C.C.-C.C.C.-	-0.01637476
9r:C.--ccc	-0.029902723
9c:cvcvcvcvc.Cvc	0.02326582
9r:Cccc	0.023627039
2n: V	-0.10412074
9r:C.-C.C.C.-	-0.01637476
2n: Ş	-0.044101726
9c:cvccvcvcvc.d	0.02761721
2n:He	0.028613262
9r:Cvcvccv	0.01318856
9c:ccccccccvccv.	0.048139133
9c:dd.dd	-0.06724699
9c:vccccvccvc.	0.049894962
2n: S	-0.022496259
2n: F	-0.03199829
2n:Ye	-0.02199503
9c:cvcvccvccvc.	-0.057329416
2p:37	-0.029991902
9c:vcvcvcvc.	0.072968245
2n: C	-0.015366457
1b:,	-0.04241619
9c:cccvccvc.	0.056378018
9c:cvccvcvcvc.	0.052241765
9c:cccvccvcvc.Cv	0.02728849
9c:cvcvccccvcvc.Cv	0.016457416
9c:cvcvcvc.d	0.02346521
2n:03	0.040746056
9c:cccvcccccccvc.	0.029558146
9c:cv?	-0.16450343
9c:cvcvcvccvcvcv.	0.008339651
9r:Cv	-0.048811413
9c:ccccccvccvc.	-0.093661666
9c:ccccc.Cv	4.5253523E-4
2p:12	-0.025321802
9c:cvccvccvc.vccccv	0.0060112905
2n:61	-0.016197523
9c:cvccvccccccccvc.	0.025738802
2n:tu	0.018463131
9c:ccvcc.cc	-0.032902576
9c:cvcvc-	0.02786372
9c:vcvcvcvccvc.	0.010122355
9c:cvccccvccccc.dd.	-0.0053574517
9c:vcvccccccc.Cvc	0.019063888
2n:pa	0.023994893
9c:cvc.ccc.ccc	-0.109775856
2p:mi	-0.011073304
9c:ccvc.Cv	0.014175728
9r:ddd.ddd.-	-0.027096974
7c:false	0.04971039
9r:Cccvc-	0.028066598
2p:dü	0.055954494
2n: Q	0.015915476
9c:cvcccvccv.	-0.06917228
9c:CVC-cvccv.	0.0065774117
9c:cvcvccvcvccv.	0.028019365
9c:cvcvcccccccccvc.	0.0042999964
9c:cvcvcccccccvc.	0.004607236
9c:cvcvcv--Ccc.	-0.02119578
9c:cccccccccccvc.	0.004206205
9c:cccvcvcvccv.	0.017113954
9r:Ccvc	0.019533854
9c:dd.dd.dddd	-0.055440895
2p:uz	0.03752025
9r:Ccccvc	0.0128438715
2p:ge	0.02344688
2p:i'	0.015951125
9c:cvccvcvc.	-0.043454755
1b:a	0.026768029
1b:e	0.0060112905
1b:g	0.026855748
1b:h	0.028004633
9c:cvcv.Cv	0.021779332
9c:ccc.Cvcccc	0.029509002
9c:vcvccvccccvccv.	0.01803657
9c:cvccvccvcvcvccvc.	0.020519674
9c:CVCCVC.	0.07378684
9c:cvccvccvcvcvcvc.Cvccvccvcvcvc	-0.103339136
2n:20	0.038959973
9c:dddd.Cv	0.018885415
9c:cccc.Cvcvc	0.028419157
2n: O	0.024673807
2n:er	0.0060112905
9c:cv?ccccccccc	0.023994893
9c:cccvcvcvc.Cv	0.008973921
2p:aş	0.028066598
9c:vcccvccvccvc.	0.03834538
9r:Cvccc	0.019027676
2n: M	-0.039994266
2p:or	0.06284072
2n:Tr	-0.037332125
2p:Km	0.07634046
9c:vccvcvc.vcvccvcv	0.024900867
9c:cvccvc-	0.017433677
1b: 	-0.07840678
9c:cvcvccvcvcvc.	0.028288705
2n:bo	0.025810663
2n:9.	0.021472318
9c:cccvccv.	0.05493809
9c:cvccvccv.	0.051822852
2p:bı	0.0665286
9c:cvcccvc.	0.02686677
1a:E	-0.06528165
1b:p	0.023994893
1a:,	0.029390357
2n:59	0.02489873
2p:da	0.0915625
9c:vcvc.Cv	0.029485723
2p:di	0.007165692
9c:ccccvcvc.Cv	0.021421487
2p:lt	-0.059405085
2p:lu	0.025972605
2p:ği	0.022787755
2p:nı	0.055138044
9c:cvcvc!	0.028163651
9c:vcvcvcvc.cvcvcvvcc-	0.029431967
9c:Cvcccc.	0.04393754
9c:cvcvc.cccvccvc-vc	0.026768029
2p:25	-0.06354989
9c:vcvccvcvcvcvc.	0.02999179
9c:ccccvccccv.cccccccccc	0.027346633
9c:cvcvcvccvcvc.Cvcv	0.028617086
9c:vcccv.	0.0020120107
2n: D	-0.023816906
2n: E	0.013100613
2p:üz	-0.06539029
9c:cvc.Cvcvcvcv	-0.050612114
9c:cccccv.	0.047952227
2n:14	0.018690297
2p:le	0.042052496
9c:cvcvcvccccvc.	0.003041014
9c:cccvcvcvc.	-0.053643346
9c:cvcvcvcvccvc?dd.d.dddd	-0.02695786
9c:cvccvccvcvcvc.	-0.14445832
2n:Şi	0.029845031
9c:cvcccvccv.dddd	0.02489873
9c:cvcvcvccvc.	-0.09972627
9c:cvcccccccv.	0.00841747
2n: 4	-0.11279212
9c:ccccvcccccv.	0.016390616
9c:ccccccccvcvccvc.	0.004778849
9c:cvccvcvcvc.dddd	0.016578197
9r:Cccvcvcvcvc-	0.019349873
9c:cvcvcvcvc.	-0.028858535
9c:cccvccv?	0.013645483
2n: 5	0.010510117
2p:72	-0.07499859
9r:dd.dddd	-0.021502007
lcc:true	-0.11527386
9c:vcvcv.	0.027655896
1b:y	-0.042110186
2n: —	0.0077526122
